tornado,0.2730235 0.24739255 -0.07574464 0.08961633 -0.14899296 -0.27628586 0.15909302 0.29413652 -0.1549342 -0.32477382 0.06224311 -0.14843778 -0.11296312 -0.34445688 -0.15443286 -0.32320035 0.17952685 0.119223796 -0.063743874 -0.004796927 0.6185744 0.19842307 0.46348965 -0.012580351 -0.039810598 -0.19359347 -0.068662435 0.3303787 0.045061987 -0.29564244 0.19810675 -0.26457578 0.2614223 -0.039089218 0.07540505 -0.26096135 -0.081939295 0.42907625 0.096925616 -0.054304153 0.1068615 0.5929231 -0.014248118 -0.23268142 0.25089166 0.00013987535 0.059095502 0.018603077 0.26231584 0.16121565 -0.055818237 -0.2130903 0.017189313 0.23357205 -0.4845013 -0.025884364 0.19726016 0.22302634 -0.23101205 0.18620364 -0.145613 -0.055580396 -0.08611859 0.0010120902 0.012933255 0.24021715 -0.017422354 0.03624004 -0.153893 0.16015452 -0.099733084 0.07716593 0.12605368 0.16190659 0.38604063 0.06582639 -0.06318938 0.12664914 -0.19415727 0.53634375 -0.24093254 -0.032474827 -0.19073988 0.07392718 0.016168624 0.18415707 0.40483764 0.24314623 0.60334975 0.16271733 -0.059775777 -0.35397527 -0.14156063 -0.10244382 0.041335 -0.46860483 -0.1544909 -0.25531128 0.18526143 -0.3545013 -0.24839313 -0.14306755 0.113521196 -0.035364192 0.13932827 0.33392727 -0.45571753 0.10027647 -0.43077826 0.11162813 -0.35986415 0.02721415 -0.15742727 0.010705727 -0.10602859 0.40656722 0.18087056 -0.0064972257 0.0544519 0.13958137 0.18968676 -0.1520215 -0.069883816 -0.2415259 0.08993613 -0.049317013 0.13967103 -0.28182945 ,91
hurricane,0.016997889 0.22156096 -0.051551264 0.051809683 0.02103693 -0.41531864 0.019228779 0.18757494 -0.14966808 -0.28479272 0.08612543 -0.12454014 -0.0705511 -0.21585642 -0.0674585 -0.24603121 0.19098327 0.27129146 -0.18004161 0.029937334 0.45395702 0.315286 0.4847156 -0.087463744 -0.04745603 -0.18321046 0.06787559 0.24553964 0.11969467 -0.38156047 0.23115194 -0.14021833 0.29298875 -0.030492187 0.10676752 -0.13372834 -0.28058723 0.4285169 -0.04539197 -0.12381994 0.110318094 0.5628045 0.037601344 -0.14182757 0.4427895 0.013692514 -0.1583749 0.26298714 0.25209725 0.103928305 0.042635404 -0.18992594 -0.12219644 0.25150165 -0.48275685 -0.1362104 0.25200975 0.18917446 -0.19796106 0.190355 -0.11523476 0.017079232 -0.27012366 0.20110759 -0.13144928 0.03161001 0.02041113 -0.074488275 -0.31340295 0.24802935 -0.15746598 0.13663733 0.07486238 0.081515856 0.40898383 0.19027251 -0.04739767 0.218062 -0.055733327 0.36437476 -0.35431725 -0.061982803 -0.19836475 -0.06649182 -0.18828978 0.27258366 0.2708176 0.22483413 0.2793436 0.07209926 -0.1354116 -0.3005803 -0.033950347 -0.12301081 -0.0062319348 -0.33640388 -0.19539243 -0.29797894 0.105496615 -0.13500251 0.006628515 -0.1084421 0.25035015 -0.100500815 0.07919085 0.31182107 -0.5475728 0.19742718 -0.17705615 0.056388687 -0.5674738 -0.10067219 -0.06605671 0.001495303 -0.06442306 0.35422868 0.18003584 0.20262718 -0.03131484 0.38579118 0.14861059 -0.20893656 0.1039262 -0.26072213 -0.069422856 -0.22818905 0.008731544 -0.3361867 ,97
storm,-0.15436135 0.25154892 -0.26299772 0.080486186 -0.19371511 -0.23217432 0.2395403 0.22408022 0.23957397 -0.2554466 0.16673273 -0.1534827 -0.26831257 -0.09029274 -0.09887279 -0.13056228 -0.06517206 0.21074027 -0.2133899 -0.22839266 0.3043819 -0.13318534 0.34879383 -0.12481331 0.031468242 -0.5286326 0.26052412 0.32246172 -0.32476798 -0.5054573 0.20414191 -0.29212707 0.42913413 0.022009162 0.2811831 -0.07164111 -0.038727235 0.43325973 -0.13298637 -0.033852734 -0.017750842 0.41773358 -0.13592322 -0.31321496 0.22529012 -0.0051994002 0.057004236 0.28985813 0.31113207 0.049392678 -0.43450654 -0.27935228 -0.18347745 0.41741836 -0.42069298 -0.34171456 0.32394713 0.12898459 -0.14047046 -0.008187737 -0.30130038 -0.11992919 -0.017194096 0.25028557 -0.05304081 0.08641333 0.063315086 -0.17285194 -0.23127906 -0.05565073 -0.22032045 -0.03992982 0.5391563 -0.051328424 0.613692 -0.10899321 0.119444296 -0.16391283 0.12047544 0.10720771 -0.2099068 -0.21854834 -0.31728908 0.10162486 -0.15014683 0.19084193 0.054203674 -0.068054765 0.31534988 0.23024857 0.042397294 -0.5448775 -0.13194913 -0.39277586 0.2036179 -0.09498152 -0.29294088 -0.33486038 0.21022986 -0.116651624 0.06698681 -0.04722684 0.23095429 0.16965969 -0.04615131 0.16059023 -0.35798 0.15284446 -0.08315067 0.27030483 -0.5207856 -0.2524129 0.11369212 0.1601056 -0.20206113 0.08286372 0.33647993 0.09092586 -0.11763523 0.3500051 0.09282516 -0.035680737 -0.07638663 -0.25421852 -0.0067152213 -0.20614932 -0.22049302 -0.1999713 ,58
thunderstorm,0.07937743 0.297865 -0.23375866 0.04833949 -0.21501993 0.049912546 -0.11850395 0.31985584 -0.04434272 -0.39447185 0.22083539 0.013090221 -0.28581545 -0.2802529 -0.09824986 -0.13622117 0.049306195 0.29287556 -0.08893484 -0.056214005 0.4483751 0.03666673 0.5154599 -0.1710438 0.017859029 -0.30915383 0.0351774 0.34968746 0.2918278 -0.5401218 0.09274584 -0.16774422 0.3968751 0.087727554 -0.20455052 -0.0162483 -0.08955469 0.38358316 -0.086537294 -0.019646853 0.05788598 0.6337716 -0.053999655 -0.3039533 0.4413229 0.21874148 0.046505537 0.023860311 0.28856847 0.29255882 -0.07070436 -0.02456323 -0.0014652292 0.3167187 -0.43484506 -0.36056814 0.20162624 0.26528063 -0.24376068 0.067029946 -0.084672146 0.12771215 -0.34941044 0.07798688 -0.17857376 -0.16099912 0.11407095 -0.15251994 0.028223326 0.12922786 -0.46518192 -0.21455185 0.31910372 0.19421297 0.54576814 -0.12568232 0.011304565 0.010146463 -0.0072762724 0.4465489 -0.55086243 -0.004937377 -0.3726756 -0.029112829 -0.13997686 0.1612584 0.31146514 -0.2847641 0.24717261 0.035781533 -0.06887932 -0.33573496 -0.101524815 -0.33667892 -0.16506715 -0.3572604 -0.11069532 -0.0804504 -0.12844998 -0.21361102 -0.14054342 0.24806851 0.1193357 -0.06256464 0.30336177 0.6111546 -0.17735551 0.071465336 -0.3731915 0.24425061 -0.4833174 -0.26252586 -0.19395936 0.062074583 -0.0473711 0.40402064 0.39770114 0.083689824 -0.0839757 0.22525208 0.17004746 0.030146657 -0.039876353 -0.13536799 -0.119183905 -0.007382467 0.15766571 -0.45144358 ,69
rainstorm,-0.06186921 0.19235377 -0.21484648 0.11415176 -0.27615213 -0.15363246 -0.055444423 0.54400617 -0.25446132 -0.4219017 0.25109416 -0.039420493 -0.3687342 -0.23337838 -0.0492932 -0.045339596 -0.077510186 0.19092879 -0.069156244 -0.08951595 0.5217168 0.04153142 0.7918572 -0.08486386 0.033377282 -0.18942209 0.07787222 0.48712915 0.02879736 -0.2819564 0.21127614 -0.23173386 0.6067995 0.43333676 0.079582 0.06779151 -0.16086964 0.47419593 0.054044437 0.056174427 0.049426362 0.5409612 -0.058159005 -0.25286022 0.19717558 0.2843998 -0.010466172 0.16601501 0.106257595 0.29336244 -0.3570046 -0.12755477 -0.1667032 0.23095177 -0.1849165 -0.23649243 0.22893485 0.2856338 -0.2756692 0.13226207 -0.081102714 0.036163066 -0.50785524 0.122090004 -0.29262105 -0.25876093 0.12570326 -0.1880181 -0.13479285 0.18074808 -0.33172747 0.009505879 0.02149216 0.14296286 0.4286958 -0.013468547 -0.025768707 -0.021430662 0.14270914 0.24985854 -0.40468815 -0.057193648 -0.3769777 0.10329609 -0.12633687 0.1743146 0.17137335 -0.4726516 0.15011935 -0.24623767 0.035269026 -0.31493247 -0.12556168 -0.55474794 -0.08595723 -0.26031223 -0.023408616 -0.016344907 -0.17173229 -0.27280012 -0.33211064 -0.055201434 0.17365931 -0.31337494 0.33156183 0.6355327 -0.24099943 0.12880568 -0.15856047 0.12187176 -0.28451052 -0.21221827 -0.09931499 -0.008993457 0.103278555 0.1253819 0.38114345 0.18430471 -0.15176092 0.25323352 0.17135975 0.035880733 -0.1296783 -0.1493063 -0.068740964 -0.2018013 0.16571456 -0.43555203 ,62
lightning,0.11656655 0.2673041 -0.045000296 0.179413 -0.119853064 0.023659151 0.24633761 0.35352284 -0.042795427 -0.41139844 0.38217974 0.0586143 -0.23282677 -0.21849836 0.087019995 -0.33565572 -0.31777555 0.10708464 -0.122020364 -0.17603545 0.3229176 -0.010306281 0.17119329 -0.073974654 -0.14397582 -0.22862571 -0.0020919107 0.13752083 -0.019325858 -0.53556085 0.043682896 -0.11661244 0.14386392 -0.065675385 -0.07525552 -0.30733386 0.018409459 0.14205407 0.008836623 -0.097629175 0.07051042 0.5312279 -0.16298634 -0.34894845 0.36005402 -0.19012156 0.10018576 0.17275816 0.34579334 0.023939854 0.29440707 -0.18038973 0.25337154 0.35082114 -0.2640064 -0.07567163 -0.025147833 0.2698086 -0.010164939 0.27033988 -0.19638862 0.094025545 -0.32449976 0.05501179 -0.05375324 0.13594137 0.3521471 -0.1964116 0.18150954 0.25438765 0.122038186 -0.1532171 0.4230495 0.19836101 0.4521035 0.04883688 0.07584914 0.1983264 -0.021138363 0.23009232 -0.37740925 -0.063738614 -0.21787564 -0.06320038 0.07585136 0.17229329 0.56298494 0.25893617 0.5979398 0.24414696 0.0076020164 -0.4256194 -0.22374254 -0.11537068 0.04114074 -0.2230809 -0.15301794 -0.20315233 0.4642551 -0.3195469 -0.23774302 -0.05791803 -0.050994877 0.100679815 -0.052141078 0.4784229 0.11693862 0.22724399 -0.49329388 0.21011122 -0.38979062 0.013090464 -0.30052298 0.13428114 -0.23341982 0.28199372 0.4023516 0.05394099 -0.00406905 0.40531576 0.17012678 0.01865765 0.31463537 -0.2091932 0.24341574 0.036686555 -0.2937255 -0.45732236 ,73
Thunder,0.07506628 0.31438166 0.11462722 -0.2209399 0.20155369 0.013250235 0.59492266 0.189931 0.3577177 -0.42333174 0.018760907 -0.004245033 0.29959267 -0.07263238 0.076292135 0.117397435 -0.2766598 0.09053221 0.108358085 -0.27056733 0.38670567 -0.11758075 0.14856745 0.4671097 -0.2981439 -0.16887948 -0.022950297 -0.13502978 0.07204137 -0.33490628 0.2936926 -0.38943934 -0.025885088 -0.05538048 -0.38459036 -0.33970222 -0.26790446 -0.45097116 0.33943152 0.34096953 0.015172682 -0.010598508 -0.18713613 -0.33033767 -0.013756277 -0.040020198 0.039788052 0.65654516 -0.014450327 -0.7286121 0.21055265 -0.4743838 0.22286032 0.47022495 -0.6643039 -0.043693274 0.12128378 0.4305806 -0.32347554 0.22393338 -0.011828331 -0.14449903 -0.11035493 0.57334757 0.13210142 -0.22410603 0.08843876 -0.34663072 0.32701063 0.43817115 0.048367105 0.3824408 0.64325863 0.4119342 0.74756914 0.08878347 0.15011042 0.15132424 0.0072544697 0.164225 -0.11682692 -0.28532034 -0.109704256 -0.08806926 -0.20532364 -0.08938016 0.046296615 -0.056927804 0.36288 0.18827276 -0.0123062655 -0.24421899 -0.10163041 0.1488577 0.04863304 -0.2775185 -0.3806685 0.138972 -0.09693222 -0.21377581 -0.013740361 -0.2712996 0.26253736 -0.0584201 0.08879881 0.025137115 -0.015610427 0.32035416 -0.3267009 0.19554994 -0.6151722 0.064204276 0.09412854 -0.11142026 -0.32270744 -0.04280095 0.16666687 -0.20717677 -0.3227786 0.34298888 0.013296629 0.39237413 0.36743045 0.06111251 -0.0003595219 -0.57184255 -0.13014127 0.06878906 ,67
wind,0.08516215 0.2906912 -0.00069969794 0.17155227 -0.17215753 -0.25889072 0.37496796 0.25519675 -0.0044637304 -0.37842748 0.25933897 0.04724819 -0.45789394 -0.19950919 -0.044825617 -0.12307714 -0.12897177 0.059811495 -0.1092107 -0.13703598 0.4344043 -0.14517711 0.41120332 -0.2509584 -0.033845864 -0.4147736 0.09273978 0.34296232 0.10505602 -0.5154949 0.085495986 -0.042098884 0.33915997 0.22923811 -0.12786894 0.09550509 -0.24674872 0.14396721 -0.068791635 0.14896165 0.2492849 0.590455 -0.0919159 -0.31144667 0.2762862 0.23114762 -0.11150691 0.0813506 -0.067635216 0.17475653 0.20381023 0.1180623 0.15441564 0.15885843 -0.3058599 -0.28725487 -0.005617117 0.1726478 0.009708153 0.18233092 -0.11938456 -0.03149811 -0.6013229 0.2784983 -0.014558981 0.22248653 0.093396164 0.017380374 0.024370233 -0.08645691 -0.044140134 0.0547829 0.27870503 0.15486535 0.28488034 0.07218064 -0.11319988 -0.009252488 -0.18917729 0.20341483 -0.3698206 -0.06682671 -0.30846676 0.057487767 -0.19449697 0.15524043 0.22242992 -0.030621264 0.25954083 -0.10897751 0.020969005 -0.4274812 0.0067919446 -0.3263343 0.1290489 -0.059309218 -0.35622615 -0.027215881 0.2106368 -0.21310103 -0.085246995 -0.002058957 0.15229675 -0.10220775 0.0800024 0.57095027 -0.035395544 0.20554368 -0.2107757 0.147653 -0.70670545 -0.11241714 -0.41795912 0.094198436 -0.28974637 -0.048743334 0.42706046 0.119528525 -0.06253927 0.49175814 0.23112342 -0.0749554 0.002730716 -0.122578256 0.4223714 -0.18127143 0.21577878 -0.16955158 ,52
Poison,0.41492504 0.1729427 0.14157552 -0.23189303 -0.14685228 0.06291539 0.5928599 0.7569177 -0.10848482 -0.4667534 -0.27854732 -0.22549213 -0.057323635 0.12083511 0.052802995 -0.23304623 -0.41754282 0.16041735 0.029218212 0.015984956 0.33576962 -0.008956223 0.4130598 0.11662963 -0.103395805 -0.58767426 -0.15209071 -0.32765034 0.28057992 0.09340698 0.46315068 0.035109863 0.06239509 -0.422401 -0.040128216 -0.19979492 -0.46690285 0.08839491 0.39348528 -0.013317612 0.17231655 -0.480318 -0.14488016 -0.557266 0.32592383 -0.51828945 -0.13526091 0.29839092 0.2683286 -0.38370794 0.29904917 -0.86280006 0.07441013 0.2403137 -0.6429911 0.09985042 0.012885468 0.43146387 0.23985039 0.21645127 0.029901095 -0.013736778 -0.58880925 0.47903928 -0.0945527 -0.006840177 0.6152239 -0.6137288 -0.014723564 0.33234885 0.21107334 0.21660013 0.19208278 0.28558093 0.44395053 -0.49942842 0.16417882 0.1013659 -0.2247613 0.33384362 -0.19208409 0.20325814 -0.00044988497 -0.34242043 0.17303754 0.27934325 -0.03905377 0.26367247 0.58062005 0.082126275 0.08985102 -0.20921168 0.011945643 0.07534165 -0.24467567 -0.16062376 -0.61660403 -0.066984504 -0.115634516 -0.14687759 -0.049100302 -0.44375286 -0.022189625 -0.14722498 0.26066786 -0.048795927 0.4486112 0.3531213 -0.43737411 0.16328697 -0.28413022 0.16376239 0.058453776 -0.18489386 -0.34750003 0.6321027 0.18992034 0.4058258 -0.32622197 0.35257167 -0.17639454 0.3375684 0.08308333 -0.117933795 0.10111844 -0.2700928 -0.052344278 -0.21365131 ,64
Earth,-0.14369468 0.2816555 -0.01351922 -0.2933127 -0.10874956 0.030711997 0.15632103 0.19006397 0.37860656 -0.5067322 -0.14531596 -0.30278704 0.11024816 -0.011722564 0.11113285 -0.201195 -0.026401 0.06149026 -0.19309995 -0.14067839 0.37625054 -0.23224458 0.15965104 0.10855015 -0.20907187 -0.10095329 0.05873199 -0.19648391 -0.24512166 0.056397576 0.5116344 -0.051281873 -0.25933045 -0.2324474 0.057422932 -0.21392673 -0.033310562 -0.12619957 0.20350549 -0.1612142 0.061955687 0.34751984 0.039441716 -0.2956568 0.11021286 -0.24002911 -0.16938207 0.19880246 0.42908677 -0.5789546 0.021231445 -0.44666514 0.2012253 0.25588077 -1.0388005 -0.27186498 0.0673037 0.50745344 -0.13086137 0.13847573 0.09638015 0.14927009 -0.15506998 0.37428653 -0.09251818 -0.5425334 -0.069456674 -0.16864732 0.48830152 0.24892995 -0.020173226 0.33126938 0.65079975 0.63276964 0.6312629 -0.5208766 -0.19419953 0.18543583 -0.15104526 0.2546283 -0.11034596 0.20572428 -0.37727374 -0.15145367 -0.32282233 -0.080633916 -0.21044557 0.11319677 0.36581668 0.0852024 0.3325153 -0.37496892 -0.029241381 0.47275057 0.27830714 0.036787692 -0.49292815 0.22172289 -0.26945218 0.19539018 -0.34071192 0.038169924 0.18905455 0.09694771 0.086192206 0.18296663 0.34441304 -0.12897804 -0.09547353 -0.11092152 -0.66828376 -0.11840718 0.020804863 0.117632 -0.011839009 -0.31085247 0.3792473 -0.1460326 -0.35235837 0.45289436 -0.4557879 0.29141602 0.40544832 0.18917142 0.43466535 -0.47661552 0.0023799627 -0.25403273 ,43
cloud,-0.017565055 0.5498622 -0.21809343 -0.35554177 0.09113544 -0.066738844 0.38639235 0.05766476 -0.13481522 -0.06681083 0.37899068 -0.2578494 0.1253156 -0.17963687 -0.03689948 -0.21535416 -0.05133726 0.13167752 -0.07540354 -0.2030603 0.4609497 -0.047177017 0.21967785 -0.027471308 -0.041165154 0.076327845 0.108849585 0.11093572 -0.34586364 0.030627137 0.4843879 -0.036866847 0.4049416 0.33164817 0.28776005 0.077561155 0.21779947 0.090453565 0.26983282 0.032940034 -0.2512276 0.88532543 -0.50710297 -0.49663413 -0.033318 0.08708422 0.15943307 0.08067232 0.08634669 0.29283333 0.40232593 0.021184329 0.17281972 0.23855431 0.09773102 -0.045151647 0.23715927 -0.03812342 0.045205634 0.14309388 0.36125126 -0.03539285 -0.24870297 0.18950497 0.037413437 0.34355494 -0.0023639612 -0.0057922117 -0.14227055 -0.05028822 0.04535711 -0.29264846 0.1775728 0.14634399 0.2711517 -0.5290488 -0.38284314 0.20206566 -0.058998417 0.0027908583 -0.2724634 -0.07568216 -0.7041643 -0.2264526 -0.009619571 0.22419137 0.20730188 -0.117526725 0.46810868 -0.056572966 0.08105661 -0.30181485 0.08918914 -0.15174283 -0.043898247 0.2662344 -0.45914662 0.12431651 0.070542276 -0.159539 -0.35973614 0.13857801 0.015795367 -0.1776843 -0.21085823 0.5355196 0.03401303 0.16812877 -0.51225126 -0.048703067 -0.3348354 -0.024059597 -0.07787903 -0.04628985 -0.14701001 -0.05684045 0.19134836 -0.20885894 -0.113690145 0.39092943 0.5573508 0.24560694 -0.07716031 0.15384935 0.04929812 0.09718266 0.09624974 0.30600062 ,24
fog,-0.056258418 0.39152813 -0.16688977 0.06203914 -0.30474544 0.13580473 0.17408916 0.20731023 0.05560699 -0.3702006 0.2257741 -0.0089378 -0.2710665 -0.29598886 -0.036978025 -0.1304694 0.34189805 0.009858514 -0.08195354 -0.2205225 0.2962602 0.011260497 0.37711453 -0.058754753 0.38205934 -0.4205328 0.10830905 0.22361524 -0.14534585 -0.102480926 0.11160709 -0.13581738 0.24143937 0.20628889 0.06747597 -0.045148194 0.09628569 0.19663434 -0.011398918 -0.17586845 0.076268874 0.5072728 -0.13263701 -0.58487374 0.21148556 0.1720102 0.1688273 -0.051057335 0.5439727 0.49453253 -0.23504898 -0.07095222 -0.24148028 0.30901533 -0.40081617 -0.08434128 0.25329158 -0.10356952 -0.08741957 0.30403957 -0.22721897 0.15664376 -0.23113637 -0.08909338 -0.071494296 -0.11805365 -0.023763318 -0.116205245 -0.030496474 -0.06720296 -0.122648954 0.16869684 0.31201473 0.30247042 0.24432793 -0.1597699 0.102563486 -0.020955797 -0.13694723 0.09499153 -0.31041452 -0.015490598 -0.11407428 -0.056244336 -0.25169608 0.28567198 0.41138032 -0.20444822 0.33638564 -0.13314486 -0.00059302786 -0.39002976 -0.19164926 -0.07187714 0.23921189 0.16738719 -0.22218545 0.019087715 -0.0545876 -0.36213148 -0.16732688 0.00965401 -0.015793964 0.087174326 0.2824495 0.36610287 -0.33250222 0.26278752 -0.10936748 0.42508724 -0.19098705 -0.10691656 0.054635588 0.23981065 -0.23384698 0.1597041 0.49477336 0.30325475 -0.06669653 0.1141917 0.29423472 -0.10283903 0.04347815 -0.046393916 0.1441689 0.1502229 0.33306596 -0.43225935 ,44
frost,-0.14313512 0.14412294 -0.061549183 -0.17282334 -0.31616405 -0.02768012 0.19367835 0.36118504 0.3720051 -0.5162316 0.14570932 -0.14707866 -0.6759978 -0.3251866 0.19537859 -0.44924888 -0.11187058 0.18664736 0.15934473 -0.2532795 0.24003509 0.049018253 0.5913574 -0.26538166 -0.028693547 -0.31176943 0.25706664 0.41408253 -0.10676584 -0.32634103 -0.10764269 -0.14156339 0.34887776 0.115327924 0.13887945 -0.39315292 -0.28117546 0.08422739 0.04350763 0.11288324 -0.010136943 0.14376274 -0.11638506 -0.3503946 0.02209939 0.20823008 -0.1155701 0.23130473 0.3598567 0.2459987 0.25688362 -0.2668324 0.1536608 0.17433113 -0.19728379 -0.43672723 0.041896984 0.13524981 -0.034857556 -0.025192183 -0.17618725 0.23493497 -0.3472618 0.08160386 -0.10826322 0.07141509 -0.03978546 -0.15611967 -0.30623063 0.30100688 -0.072787575 -0.24037036 0.3515885 -0.122084096 0.5277562 0.035428155 0.11677589 0.11582216 0.3802735 0.5026754 -0.13422793 -0.22805242 -0.074325986 -0.15263882 0.022003198 0.34250835 0.45703802 -0.14350064 0.51599926 -0.007605495 -0.14896405 -0.47830755 -0.0690388 0.037763186 -0.14473103 -0.21649666 -0.15978995 -0.062090743 0.58383524 0.17423323 -0.20897911 -0.20024388 -0.057987243 0.12641001 -0.16808863 0.36549148 -0.20445593 0.27562678 -0.121830635 0.26730227 -0.45073175 0.022965591 -0.00051388564 0.030432343 -0.43810338 0.2656666 0.43148333 0.019234357 -0.0008288582 0.106258675 0.050284863 -0.005300907 0.14919491 -0.0711036 0.11208853 0.032521702 0.104439214 -0.35157433 ,47
Ice,0.035571497 0.50592434 0.17922816 -0.107445985 -0.38988805 -0.015226549 0.6104624 0.42924145 -0.04130411 -0.53676754 -0.30176297 -0.117846675 0.5429836 0.19485253 0.080056034 0.0001299048 -0.42632833 0.17723408 -0.20328842 -0.36794016 0.42308134 0.024931177 0.28326815 0.33762783 -0.054439854 -0.5472198 -0.14659609 -0.15805136 0.03909933 0.0034698632 0.36226118 -0.17210926 -0.0006889537 0.098385796 -0.22017826 0.003028707 -0.13116275 0.108985685 0.1500372 -0.02867808 0.0028472869 -0.31828797 -0.38811445 -0.57760674 -0.08380698 -0.066855915 -0.30608606 0.3167712 0.22921321 -0.6827659 0.19407338 -0.95736164 0.016172772 0.5880254 -0.46255833 -0.2719893 0.01415601 0.43457356 0.1882138 0.11315714 0.06594727 0.31667253 -0.5062151 1.0134305 -0.27084824 -0.32651514 0.53970474 -0.5124058 0.038584523 0.33379734 0.11498711 0.59755653 0.087586634 0.3268612 0.58822596 -0.241819 0.1302316 -0.026090551 -0.17431541 0.06448925 -0.19766232 0.5510519 -0.07712735 0.0135241095 -0.16785039 -0.032657165 -0.025695147 0.36137018 0.3987428 -0.31602925 0.08034075 -0.5651988 -0.06856225 0.04443863 -0.25238317 -0.042558867 -0.4142124 -0.17482503 0.0067018755 -0.10536524 -0.050531823 0.28809965 0.4550755 0.25711465 0.13443856 -0.06472478 0.25162223 0.17542036 -0.2197767 0.16003703 -0.32977834 -0.059306532 0.32055336 -0.21680468 -0.4684374 0.42575985 0.2934901 -0.21224959 -0.6922372 0.49505824 0.117535375 0.31115347 0.056370806 0.27970237 0.1248986 -0.23422775 -0.077531055 -0.4199535 ,58
rain,-0.102079555 0.20673247 -0.04431534 0.011002838 -0.09786292 -0.07629018 -0.08488536 0.33652335 -0.09501496 -0.39975816 0.36159542 0.20611832 -0.338281 -0.054317918 -0.016682308 -0.063375026 -0.11930245 0.119991735 0.039259396 -0.3438334 0.4495247 0.10703535 0.53975976 -0.031560738 0.17238952 -0.39717183 0.20697118 0.33181033 0.1176516 -0.26420265 0.06251432 -0.11288277 0.4976433 0.3293597 0.07984103 0.022759508 -0.2383523 0.31900442 0.16945985 0.0675799 0.12882602 0.5714812 -0.2527269 -0.29797834 0.2553933 0.5296598 -0.22183071 0.21184114 0.13030855 0.19485237 -0.041678794 -0.096299484 -0.011571868 0.31961498 -0.2827479 -0.25361758 0.07603104 0.04153786 -0.12629054 0.17652662 -0.005858881 -0.040481735 -0.5918942 0.08629928 -0.15840514 -0.06393971 0.07255027 -0.16660137 -0.11245858 0.008401582 -0.2770457 0.027778799 0.22037303 0.09711752 0.56599444 0.022187361 -0.047377285 -0.1174713 0.08626826 0.29833248 -0.27328518 -0.03150127 -0.3112029 0.12888162 -0.24101023 0.34472626 0.4006127 -0.6352789 0.20358858 -0.20263802 0.17204805 -0.28408912 -0.009888351 -0.3207643 -0.060929943 -0.13582371 -0.17424773 -0.0041294484 0.13534313 -0.091858454 -0.34507063 0.063767746 0.24144727 -0.17550065 0.43369526 0.5353206 -0.19215032 0.04083249 -0.13501035 0.23934013 -0.3903731 -0.11945984 -0.12618406 -0.027732603 -0.22572438 0.023735272 0.42606628 0.19647004 -0.1694218 0.20970939 0.21776757 0.06623229 -0.037626553 -0.06148341 0.10922025 -0.27829975 0.33348015 -0.2777621 ,37
water,-0.38524607 0.07086241 -0.19567195 0.09062994 -0.4106863 -0.18905345 0.15227535 0.43205017 -0.2704511 -0.3876407 0.23225474 0.048697878 -0.48742512 -0.20422526 0.046454504 -0.3267992 -0.14108115 0.08877369 -0.10972116 -0.32946873 0.18812357 -0.22575872 0.6419311 -0.117370054 0.11404973 -0.3400309 0.19555086 0.25940755 -0.25490418 -0.12151647 -0.008929238 -0.047859907 0.028412683 0.3870183 0.086349666 0.141744 -0.21877918 0.012087062 0.24823266 -0.15912732 0.03933983 0.42147794 -0.16111457 -0.20989423 -0.10342498 0.170761 -0.2014532 -0.097817704 0.14321966 0.23853281 0.3950738 -0.22155216 0.13151982 0.13557534 -0.3126556 0.16964717 0.079150915 -0.1414488 0.15632099 0.021857573 0.25338587 0.2192128 -0.19024685 0.32090604 -0.11483193 -0.11525384 0.030563122 -0.25011194 0.06844112 -0.24201559 -0.09575016 0.24073844 -0.15050314 -0.040528327 0.10254878 0.2071209 -0.25369704 0.15690163 0.43694538 0.06302721 -0.20700392 -0.25234127 -0.23763241 -0.08421382 0.03022372 0.1768421 0.1873384 -0.28715524 0.36297816 -0.39690906 0.24935597 -0.23105067 -0.021451492 -0.16340823 -0.10286369 -0.24893352 -0.422329 -0.12636478 -0.22732636 -0.02234838 -0.11083923 -0.028737811 0.07861016 -0.30903554 -0.126274 0.5978127 -0.011511433 0.2298846 0.17796941 0.3676112 -0.4743705 -0.21934228 -0.0905844 -0.21810275 0.09215057 0.22345823 0.50494146 -0.042834222 -0.11376333 0.48994574 0.23677522 0.013226815 -0.25964433 -0.057413522 0.4290106 -0.24417888 -0.112103686 -0.25810903 ,31
